453, 	1, 	0
601, 	3, 	0
601, 	3, 	0
1379, 	6, 	0
1961, 	8, 	0
3274, 	11, 	0
3543, 	14, 	0
4532, 	15, 	0
0, 	0, 	0
0, 	0, 	0
0, 	0, 	0
0, 	0, 	0
0, 	0, 	0
0, 	0, 	0
0, 	0, 	0
0, 	0, 	0
